Playback Hour,Operating System,Browser,Delivery Type,City,Country,ISP,State,Content Quality Entitled,Entitlement Type,Video Type,Audio Language,Title,,,
11/01/2021 2:00:00,Android5.1.1,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Least You Had A Spare-I Know What You Did Last Summer - Season 1,,,
11/01/2021 2:00:00,Android5.1.1,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Least You Had A Spare-I Know What You Did Last Summer - Season 1,,,
11/06/2021 3:00:00,Android5.1.1,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,If Only Dogs Could Talk-I Know What You Did Last Summer - Season 1,,,
11/19/2021 1:00:00,Android5.1.1,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Your Next Life Could Be So Much Happier-I Know What You Did Last Summer - Season 1,,,
12/06/2021 20:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Cat in the Hat Knows a Lot About Christmas,,,
12/15/2021 21:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,It's A Wonderful Life,,,
12/22/2021 22:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Cat in the Hat Knows a Lot About Christmas,,,
12/25/2021 7:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-gb,The Grand Tour Presents… Carnage a Trois-The Grand Tour presents…,,,
12/25/2021 13:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,,The Grand Tour Presents… Carnage a Trois-The Grand Tour presents…,,,
12/25/2021 13:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-gb,The Grand Tour presents… Lochdown,,,
12/25/2021 13:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
12/25/2021 14:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
12/25/2021 15:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
12/27/2021 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-gb,Tractoring-Clarkson's Farm – Season 1,,,
12/27/2021 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 10 (UK),,,
12/27/2021 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 10 (UK),,,
12/27/2021 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2-Top Gear Season 10 (UK),,,
12/27/2021 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 3-Top Gear Season 10 (UK),,,
12/27/2021 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Botswana Special-Top Gear Season 10 (UK),,,
01/01/2022 14:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Botswana Special-Top Gear Season 10 (UK),,,
01/02/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 12 (UK),,,
01/02/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 12 (UK),,,
01/02/2022 15:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2-Top Gear Season 12 (UK),,,
01/03/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 15 (UK),,,
01/03/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 15 (UK),,,
01/03/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 12 (UK),,,
01/03/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2-Top Gear Season 12 (UK),,,
01/03/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 3-Top Gear Season 12 (UK),,,
01/03/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4-Top Gear Season 12 (UK),,,
01/03/2022 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 12 (UK),,,
01/03/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 6-Top Gear Season 12 (UK),,,
01/03/2022 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 7-Top Gear Season 12 (UK),,,
01/04/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 13 (UK),,,
01/04/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 13 (UK),,,
01/04/2022 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2-Top Gear Season 13 (UK),,,
01/05/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4-Top Gear Season 15 (UK),,,
01/05/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4-Top Gear Season 15 (UK),,,
01/05/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 15 (UK),,,
01/05/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 6-Top Gear Season 15 (UK),,,
01/05/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 15 (UK),,,
01/05/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 15 (UK),,,
01/05/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 15 (UK),,,
01/06/2022 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
01/06/2022 10:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Seamen-The Grand Tour presents…,,,
01/06/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 11 (UK),,,
01/06/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 3-Top Gear Season 11 (UK),,,
01/06/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4-Top Gear Season 11 (UK),,,
01/06/2022 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 11 (UK),,,
01/07/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1 - Top Gear,Season 6-Top Gear Season 6 (UK),,
01/07/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1 - Top Gear,Season 6-Top Gear Season 6 (UK),,
01/07/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2 - Top Gear,Season 6-Top Gear Season 6 (UK),,
01/07/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 3 - Top Gear,Season 6-Top Gear Season 6 (UK),,
01/07/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4 - Top Gear,Season 6-Top Gear Season 6 (UK),,
01/08/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear (UK),Season 3,,
01/08/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 14 (UK),,,
01/08/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 5-Top Gear Season 14 (UK),,,
01/08/2022 21:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,,Episode 5-Top Gear Season 14 (UK),,,
01/08/2022 22:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 6: Bolivia Special-Top Gear Season 14 (UK),,,
01/08/2022 23:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 7-Top Gear Season 14 (UK),,,
01/09/2022 0:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear Season 15 (UK),,,
01/09/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4-Top Gear Season 15 (UK),,,
01/09/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Episode 4-Top Gear Season 15 (UK),,,
01/14/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear (UK),Season 5,,
01/14/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2-Top Gear (UK),Season 5,,
01/14/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 7-Top Gear (UK),Season 5,,
01/14/2022 21:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,,The Cat in the Hat Knows a Lot About Christmas,,,
01/14/2022 21:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Cat in the Hat Knows a Lot About Christmas,,,
01/17/2022 20:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Jump at the Dump / Road Block-The Stinky and Dirty Show - Season 1,,,
01/17/2022 20:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Mighty Night / Water Ways-The Stinky and Dirty Show - Season 1,,,
01/24/2022 15:00:00,Android7.1.2,,,DRY RIDGE,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Cat in the Hat Knows a Lot About Christmas,,,
01/24/2022 17:00:00,Android7.1.2,,,DRY RIDGE,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Mighty Night / Water Ways-The Stinky and Dirty Show - Season 1,,,
01/24/2022 18:00:00,Android7.1.2,,,DRY RIDGE,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Can You Dig It? / Dirty,The Garbage Truck-The Stinky and Dirty Show - Season 1,,
01/26/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Can You Dig It? / Dirty,The Garbage Truck-The Stinky and Dirty Show - Season 1,,
01/26/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Can You Dig It? / Dirty,The Garbage Truck-The Stinky and Dirty Show - Season 1,,
01/26/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Can You Dig It? / Dirty,The Garbage Truck-The Stinky and Dirty Show - Season 1,,
01/26/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Running on Empty / Rolling Blunder-The Stinky and Dirty Show - Season 1,,,
01/26/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Running on Empty / Rolling Blunder-The Stinky and Dirty Show - Season 1,,,
01/30/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
01/30/2022 15:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear (UK),Season 4,,
01/30/2022 15:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 1-Top Gear (UK),Season 4,,
01/30/2022 19:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,SD,PRIME_SUBSCRIPTION,Full,en-us,Episode 2-Top Gear (UK),Season 4,,
02/01/2022 20:00:00,Android5.1.1,,,DRY RIDGE,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,,At Home Cardio for Fat Loss,,,
02/13/2022 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 12:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 2-The Legend of Vox Machina – Season 1,,,
02/13/2022 13:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Feast of Realms-The Legend of Vox Machina – Season 1,,,
02/13/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Shadows at the Gates-The Legend of Vox Machina – Season 1,,,
02/13/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Fate's Journey-The Legend of Vox Machina – Season 1,,,
02/13/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Terror of Tal'Dorei - Part 1-The Legend of Vox Machina – Season 1,,,
02/13/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Fate's Journey-The Legend of Vox Machina – Season 1,,,
02/13/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Fate's Journey-The Legend of Vox Machina – Season 1,,,
02/14/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Fate's Journey-The Legend of Vox Machina – Season 1,,,
02/14/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Spark of Rebellion-The Legend of Vox Machina – Season 1,,,
02/14/2022 8:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Scanbo-The Legend of Vox Machina – Season 1,,,
02/14/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,A Silver Tongue-The Legend of Vox Machina – Season 1,,,
02/14/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Tide of Bone-The Legend of Vox Machina – Season 1,,,
02/14/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
02/14/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
02/14/2022 9:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,The Grand Tour Presents… Lochdown-The Grand Tour presents…,,,
02/14/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Link into the VRAINS-Yu-Gi-Oh! VRAINS,,,
02/14/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Link into the VRAINS-Yu-Gi-Oh! VRAINS,,,
02/14/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Link into the VRAINS-Yu-Gi-Oh! VRAINS,,,
02/14/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Seize the Wind!-Yu-Gi-Oh! VRAINS,,,
02/14/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Contact-Yu-Gi-Oh! VRAINS,,,
02/14/2022 16:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Running on Empty / Rolling Blunder-The Stinky and Dirty Show - Season 1,,,
02/14/2022 16:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Concrete Plans / The Art of Trash-The Stinky and Dirty Show - Season 1,,,
02/14/2022 16:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Brave's New Siren / Demolition Dust-Up-The Stinky and Dirty Show - Season 1,,,
02/14/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Brave's New Siren / Demolition Dust-Up-The Stinky and Dirty Show - Season 1,,,
02/14/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Running on Empty / Rolling Blunder-The Stinky and Dirty Show - Season 1,,,
02/14/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Concrete Plans / The Art of Trash-The Stinky and Dirty Show - Season 1,,,
02/14/2022 18:00:00,Android7.1.2,,,WILLIAMSTOWN,US,Cincinnati_Bell_Telephone,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Brave's New Siren / Demolition Dust-Up-The Stinky and Dirty Show - Season 1,,,
02/16/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Contact-Yu-Gi-Oh! VRAINS,,,
02/16/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Contact-Yu-Gi-Oh! VRAINS,,,
02/16/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Contact-Yu-Gi-Oh! VRAINS,,,
02/16/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Pain and Gain-Yu-Gi-Oh! VRAINS,,,
02/16/2022 14:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,Down for the Count-Yu-Gi-Oh! VRAINS,,,
02/17/2022 11:00:00,Windows10.0,Chrome,,FLORENCE,US,Road_Runner_HoldCo_LLC,KY,HD,PRIME_SUBSCRIPTION,Full,en-us,True Blue-Yu-Gi-Oh! VRAINS,,,
